district,district_hindi,district_nukta_hindi,district_english,district_transliteration,block,block_hindi,block_nukta_hindi,block_english,block_transliteration,gram_panchayat,gram_panchayat_english,village,village_english,composite_key,source_file,source_row_index
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Badwahi,Badwahi,Badwahi,Badwahi,mnendrgdh-chirmirii-bhrtpur|bhrtpur|badwahi|badwahi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,0
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Mehdauli,Mehdauli,Barchha,Barchha,mnendrgdh-chirmirii-bhrtpur|bhrtpur|mehdauli|barchha,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,39
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Mehdauli,Mehdauli,Satkyari,Satkyari,mnendrgdh-chirmirii-bhrtpur|bhrtpur|mehdauli|satkyari,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,58
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Mehdauli,Mehdauli,Mehdauli,Mehdauli,mnendrgdh-chirmirii-bhrtpur|bhrtpur|mehdauli|mehdauli,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,76
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Harchoka,Harchoka,Ghughari,Ghughari,mnendrgdh-chirmirii-bhrtpur|bhrtpur|harchoka|ghughari,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,123
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Bela,Bela,Bela,Bela,mnendrgdh-chirmirii-bhrtpur|bhrtpur|bela|bela,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,124
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Madisarai,Madisarai,Madisarai,Madisarai,mnendrgdh-chirmirii-bhrtpur|bhrtpur|madisarai|madisarai,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,186
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Harchoka,Harchoka,Harchoka,Harchoka,mnendrgdh-chirmirii-bhrtpur|bhrtpur|harchoka|harchoka,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,257
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Karri,Karri,Karri,Karri,mnendrgdh-chirmirii-bhrtpur|bhrtpur|karri|karri,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,280
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Chidaula,Chidaula,Chidaula,Chidaula,mnendrgdh-chirmirii-bhrtpur|bhrtpur|chidaula|chidaula,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,308
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Poonji,Poonji,Chhirhatola,Chhirhatola,mnendrgdh-chirmirii-bhrtpur|bhrtpur|poonji|chhirhatola,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,357
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Udaki,Udaki,Udaki,Udaki,mnendrgdh-chirmirii-bhrtpur|bhrtpur|udaki|udaki,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,362
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Karri,Karri,Jawaritola,Jawaritola,mnendrgdh-chirmirii-bhrtpur|bhrtpur|karri|jawaritola,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,413
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Poonji,Poonji,Poonji,Poonji,mnendrgdh-chirmirii-bhrtpur|bhrtpur|poonji|poonji,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,421
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Janua,Janua,Markhohi,Markhohi,mnendrgdh-chirmirii-bhrtpur|bhrtpur|janua|markhohi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,459
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Janua,Janua,Padauli,Padauli,mnendrgdh-chirmirii-bhrtpur|bhrtpur|janua|padauli,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,475
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Janua,Janua,Janua,Janua,mnendrgdh-chirmirii-bhrtpur|bhrtpur|janua|janua,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,479
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Devgarh,Devgarh,Deogarh,Deogarh,mnendrgdh-chirmirii-bhrtpur|bhrtpur|devgarh|deogarh,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,563
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Harchoka,Harchoka,Ghordhara,Ghordhara,mnendrgdh-chirmirii-bhrtpur|bhrtpur|harchoka|ghordhara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,655
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Charkhar,Charkhar,Charkhar,Charkhar,mnendrgdh-chirmirii-bhrtpur|bhrtpur|charkhar|charkhar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,663
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Naudhiya,Naudhiya,Naudhiya,Naudhiya,mnendrgdh-chirmirii-bhrtpur|bhrtpur|naudhiya|naudhiya,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,790
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Ohaniya,Ohaniya,Pandri,Pandri,mnendrgdh-chirmirii-bhrtpur|bhrtpur|ohaniya|pandri,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,922
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Belgaon,Belgaon,Belgaon,Belgaon,mnendrgdh-chirmirii-bhrtpur|bhrtpur|belgaon|belgaon,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,927
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Domhara,Domhara,Domhara,Domhara,mnendrgdh-chirmirii-bhrtpur|bhrtpur|domhara|domhara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,984
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Harrai,Harrai,Harrai,Harrai,mnendrgdh-chirmirii-bhrtpur|bhrtpur|harrai|harrai,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,1002
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Singrouli,Singrouli,Amaradandi,Amaradandi,mnendrgdh-chirmirii-bhrtpur|bhrtpur|singrouli|amaradandi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,1091
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Singrouli,Singrouli,Singrauli,Singrauli,mnendrgdh-chirmirii-bhrtpur|bhrtpur|singrouli|singrauli,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,1122
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Kuwari,Kuwari,Kuwari,Kuwari,mnendrgdh-chirmirii-bhrtpur|bhrtpur|kuwari|kuwari,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,1256
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Larkoda,Larkoda,Larkonda,Larkonda,mnendrgdh-chirmirii-bhrtpur|bhrtpur|larkoda|larkonda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,1279
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Dongritola P,Dongritola P,Dongritola,Dongritola,mnendrgdh-chirmirii-bhrtpur|bhrtpur|dongritola p|dongritola,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,1659
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Larkoda,Larkoda,Badkadol,Badkadol,mnendrgdh-chirmirii-bhrtpur|bhrtpur|larkoda|badkadol,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,1768
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Bharatpur,Bharatpur,Bharatpur,Bharatpur,mnendrgdh-chirmirii-bhrtpur|bhrtpur|bharatpur|bharatpur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,1861
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Patwahi,Patwahi,Patwahi,Patwahi,mnendrgdh-chirmirii-bhrtpur|bhrtpur|patwahi|patwahi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,1899
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Patwahi,Patwahi,Jardol,Jardol,mnendrgdh-chirmirii-bhrtpur|bhrtpur|patwahi|jardol,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,1948
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Dongritola,Dongritola,Dongritola,Dongritola,mnendrgdh-chirmirii-bhrtpur|bhrtpur|dongritola|dongritola,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,1953
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Dongritola P,Dongritola P,Sirkhola,Sirkhola,mnendrgdh-chirmirii-bhrtpur|bhrtpur|dongritola p|sirkhola,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2051
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Chanti,Chanti,Chanti,Chanti,mnendrgdh-chirmirii-bhrtpur|bhrtpur|chanti|chanti,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2059
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Patwahi,Patwahi,Ganjar,Ganjar,mnendrgdh-chirmirii-bhrtpur|bhrtpur|patwahi|ganjar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2125
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Jamthan,Jamthan,Jamthan,Jamthan,mnendrgdh-chirmirii-bhrtpur|bhrtpur|jamthan|jamthan,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2132
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Ghatai,Ghatai,Ghatai,Ghatai,mnendrgdh-chirmirii-bhrtpur|bhrtpur|ghatai|ghatai,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2243
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Kanjiya,Kanjiya,Kanjia,Kanjia,mnendrgdh-chirmirii-bhrtpur|bhrtpur|kanjiya|kanjia,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2375
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Malakdol,Malakdol,Malakdol,Malakdol,mnendrgdh-chirmirii-bhrtpur|bhrtpur|malakdol|malakdol,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2502
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Mannodh,Mannodh,Mannodh,Mannodh,mnendrgdh-chirmirii-bhrtpur|bhrtpur|mannodh|mannodh,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2561
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Baravta,Baravta,Bhumka,Bhumka,mnendrgdh-chirmirii-bhrtpur|bhrtpur|baravta|bhumka,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2617
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Tilauli,Tilauli,Tilauli,Tilauli,mnendrgdh-chirmirii-bhrtpur|bhrtpur|tilauli|tilauli,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2669
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Koilra,Koilra,Pondi,Pondi,mnendrgdh-chirmirii-bhrtpur|bhrtpur|koilra|pondi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2761
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Dhowatal,Dhowatal,Mantoliya,Mantoliya,mnendrgdh-chirmirii-bhrtpur|bhrtpur|dhowatal|mantoliya,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2764
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Gadhwar,Gadhwar,Patpartola,Patpartola,mnendrgdh-chirmirii-bhrtpur|bhrtpur|gadhwar|patpartola,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2782
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Gadhwar,Gadhwar,Gadwar,Gadwar,mnendrgdh-chirmirii-bhrtpur|bhrtpur|gadhwar|gadwar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2802
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Gadhwar,Gadhwar,Chandela,Chandela,mnendrgdh-chirmirii-bhrtpur|bhrtpur|gadhwar|chandela,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2854
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Gadhwar,Gadhwar,Darritola,Darritola,mnendrgdh-chirmirii-bhrtpur|bhrtpur|gadhwar|darritola,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2860
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Godhaura,Godhaura,Gadhaura,Gadhaura,mnendrgdh-chirmirii-bhrtpur|bhrtpur|godhaura|gadhaura,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2904
मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ़-चिरमिरी-भरतपुर,मनेंद्रगढ-चिरमिरी-भरतपुर,mnendrgdh-chirmirii-bhrtpur,mnendrgdh-chirmirii-bhrtpur,भरतपुर,भरतपुर,भरतपुर,bhrtpur,bhrtpur,Phuljhar,Phuljhar,Sanbora,Sanbora,mnendrgdh-chirmirii-bhrtpur|bhrtpur|phuljhar|sanbora,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,2992
