district,district_hindi,district_nukta_hindi,district_english,district_transliteration,block,block_hindi,block_nukta_hindi,block_english,block_transliteration,gram_panchayat,gram_panchayat_english,village,village_english,composite_key,source_file,source_row_index
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Rakhi,Rakhi,Rakhi-1 (Rakhi),Rakhi-1 (Rakhi),raypur|aarng|rakhi|rakhi-1 rakhi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,433537
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Kuhera,Kuhera,Kuhera,Kuhera,raypur|aarng|kuhera|kuhera,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,433577
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Tandul,Tandul,Tandul,Tandul,raypur|aarng|tandul|tandul,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,433974
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Dhamni,Dhamni,Dhamni,Dhamni,raypur|aarng|dhamni|dhamni,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,434015
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Kotni,Kotni,Kotni,Kotni,raypur|aarng|kotni|kotni,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,434137
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Kotrabhata,Kotrabhata,Kotara Bhantha,Kotara Bhantha,raypur|aarng|kotrabhata|kotara bhantha,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,434343
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Palaud,Palaud,Palaud-1 (Palaud),Palaud-1 (Palaud),raypur|aarng|palaud|palaud-1 palaud,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,434392
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Sendh,Sendh,Sendh,Sendh,raypur|aarng|sendh|sendh,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,435387
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Parsada,Parsada,Parsada-3 (Parsada),Parsada-3 (Parsada),raypur|aarng|parsada|parsada-3 parsada,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,435618
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Gujra,Gujra,Gujra,Gujra,raypur|aarng|gujra|gujra,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,436381
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Umariya,Umariya,Umariya,Umariya,raypur|aarng|umariya|umariya,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,436723
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Jaroud,Jaroud,Jaraud-2 (Jaraud),Jaraud-2 (Jaraud),raypur|aarng|jaroud|jaraud-2 jaraud,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,436819
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Reewa,Reewa,Reewa,Reewa,raypur|aarng|reewa|reewa,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,437328
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Deoda,Deoda,Deoda,Deoda,raypur|aarng|deoda|deoda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,438563
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Deoda,Deoda,Sonpairi-3 (Sonpairi),Sonpairi-3 (Sonpairi),raypur|aarng|deoda|sonpairi-3 sonpairi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,438829
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Kosamkhuta,Kosamkhuta,Kosamkhuta,Kosamkhuta,raypur|aarng|kosamkhuta|kosamkhuta,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,438941
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Barbhata,Barbhata,Barbhata,Barbhata,raypur|aarng|barbhata|barbhata,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,439179
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Ganaud,Ganaud,Ganaud (Ganod),Ganaud (Ganod),raypur|aarng|ganaud|ganaud ganod,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,439363
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Birbira,Birbira,Birbira,Birbira,raypur|aarng|birbira|birbira,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,439798
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Nariyara,Nariyara,Nariyara,Nariyara,raypur|aarng|nariyara|nariyara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,439902
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Charauda,Charauda,Charauda-2,Charauda-2,raypur|aarng|charauda|charauda-2,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,440136
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Mokhla,Mokhla,Mokhala,Mokhala,raypur|aarng|mokhla|mokhala,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,440622
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Lakholi,Lakholi,Lakholi,Lakholi,raypur|aarng|lakholi|lakholi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,441025
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Borid,Borid,Borid,Borid,raypur|aarng|borid|borid,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,441139
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Bhilai,Bhilai,Bhilai,Bhilai,raypur|aarng|bhilai|bhilai,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,441403
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Akolikhurd (Pandhi),Akolikhurd (Pandhi),Akolikhurd-2 (Akolikhur,Akolikhurd-2 (Akolikhur,raypur|aarng|akolikhurd pandhi|akolikhurd-2 akolikhur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,441794
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Akolikala (Oodka),Akolikala (Oodka),Akolikalan-2 (Akolikala,Akolikalan-2 (Akolikala,raypur|aarng|akolikala oodka|akolikalan-2 akolikala,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,442537
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Akolikala (Oodka),Akolikala (Oodka),Lingadih,Lingadih,raypur|aarng|akolikala oodka|lingadih,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,442663
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Pandhi,Pandhi,Panthi,Panthi,raypur|aarng|pandhi|panthi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,442880
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Nisada,Nisada,Nisda,Nisda,raypur|aarng|nisada|nisda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,442985
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Goinda,Goinda,Goinda,Goinda,raypur|aarng|goinda|goinda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,443167
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Banchraoda,Banchraoda,Ban Charauda,Ban Charauda,raypur|aarng|banchraoda|ban charauda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,443503
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Chhatera,Chhatera,Chhatera,Chhatera,raypur|aarng|chhatera|chhatera,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,443593
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Gidhawa,Gidhawa,Gidhawa,Gidhawa,raypur|aarng|gidhawa|gidhawa,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,444059
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Gidhawa,Gidhawa,Khapri-3 (Khapri),Khapri-3 (Khapri),raypur|aarng|gidhawa|khapri-3 khapri,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,444138
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Bhalera,Bhalera,Bhalera,Bhalera,raypur|aarng|bhalera|bhalera,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,444259
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Gaurbhath,Gaurbhath,Gaurbhath,Gaurbhath,raypur|aarng|gaurbhath|gaurbhath,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,444419
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Pahanda,Pahanda,Pahanda,Pahanda,raypur|aarng|pahanda|pahanda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,444628
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Kumhari,Kumhari,Kumhari-2(Kumhari),Kumhari-2(Kumhari),raypur|aarng|kumhari|kumhari-2 kumhari,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,444826
रायपुर,रायपुर,रायपुर,raypur,raypur,आरंग,आरंग,आरंग,aarng,aarng,Tandul,Tandul,Paunta,Paunta,raypur|aarng|tandul|paunta,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,444987
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Julum,Julum,Julum,Julum,raypur|abhnpur|julum|julum,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,444988
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Sonpairi,Sonpairi,Sonpairi-2 (Sonpairi),Sonpairi-2 (Sonpairi),raypur|abhnpur|sonpairi|sonpairi-2 sonpairi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,445063
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Chhachhanpairi,Chhachhanpairi,Chhachhanpairi,Chhachhanpairi,raypur|abhnpur|chhachhanpairi|chhachhanpairi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,445228
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Mundra,Mundra,Mundra,Mundra,raypur|abhnpur|mundra|mundra,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,445619
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Raweli,Raweli,Raweli,Raweli,raypur|abhnpur|raweli|raweli,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,445777
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Raweli,Raweli,Bhurkoni,Bhurkoni,raypur|abhnpur|raweli|bhurkoni,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,446155
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Amadi,Amadi,Amadi,Amadi,raypur|abhnpur|amadi|amadi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,446172
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Parsada(Mand),Parsada(Mand),Parsada-4 (Parsada),Parsada-4 (Parsada),raypur|abhnpur|parsada mand|parsada-4 parsada,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,446299
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Khatti,Khatti,Khatti,Khatti,raypur|abhnpur|khatti|khatti,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,446502
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Dhondara,Dhondara,Dhondara,Dhondara,raypur|abhnpur|dhondara|dhondara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,446743
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Palaud,Palaud,Palaud -2 (Palaud),Palaud -2 (Palaud),raypur|abhnpur|palaud|palaud -2 palaud,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,446793
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Kanhera,Kanhera,Kanhera,Kanhera,raypur|abhnpur|kanhera|kanhera,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,447108
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Tekari,Tekari,Tekari,Tekari,raypur|abhnpur|tekari|tekari,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,447320
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Kolar,Kolar,Kolar,Kolar,raypur|abhnpur|kolar|kolar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,447435
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Khorpa,Khorpa,Khorpa,Khorpa,raypur|abhnpur|khorpa|khorpa,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,447646
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Sankari,Sankari,Sakari-4 (Sakari),Sakari-4 (Sakari),raypur|abhnpur|sankari|sakari-4 sakari,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,447755
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Bhatgaon,Bhatgaon,Bhatgaon-2,Bhatgaon-2,raypur|abhnpur|bhatgaon|bhatgaon-2,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,448008
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Lamkeni,Lamkeni,Lamkeni,Lamkeni,raypur|abhnpur|lamkeni|lamkeni,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,448181
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Bharenga,Bharenga,Bharenga,Bharenga,raypur|abhnpur|bharenga|bharenga,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,448470
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Parsulidih,Parsulidih,Parsulidih,Parsulidih,raypur|abhnpur|parsulidih|parsulidih,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,448662
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Mohdi,Mohdi,Mohdi-2 (Mohadi),Mohdi-2 (Mohadi),raypur|abhnpur|mohdi|mohdi-2 mohadi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,448758
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Chandi,Chandi,Nahana Chandi,Nahana Chandi,raypur|abhnpur|chandi|nahana chandi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,449007
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Satpara,Satpara,Satpara,Satpara,raypur|abhnpur|satpara|satpara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,449347
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Bhathapara(Be),Bhathapara(Be),Rakhi-2 (Rakhi),Rakhi-2 (Rakhi),raypur|abhnpur|bhathapara be|rakhi-2 rakhi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,449392
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Ulba,Ulba,Ulba,Ulba,raypur|abhnpur|ulba|ulba,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,449447
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Belar,Belar,Belar,Belar,raypur|abhnpur|belar|belar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,449705
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Bhathapara(Be),Bhathapara(Be),Bhatapara,Bhatapara,raypur|abhnpur|bhathapara be|bhatapara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,449826
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Bhathapara(Be),Bhathapara(Be),Kopedih,Kopedih,raypur|abhnpur|bhathapara be|kopedih,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,449896
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Tokaro,Tokaro,Tokaro,Tokaro,raypur|abhnpur|tokaro|tokaro,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,449961
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Manikchauri,Manikchauri,Manikchauri,Manikchauri,raypur|abhnpur|manikchauri|manikchauri,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,450165
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Hasada,Hasada,Hasda,Hasda,raypur|abhnpur|hasada|hasda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,450316
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Gatapar,Gatapar,Gatapar,Gatapar,raypur|abhnpur|gatapar|gatapar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,450746
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Thelkabandha,Thelkabandha,Thelka Bhandha (Thelka),Thelka Bhandha (Thelka),raypur|abhnpur|thelkabandha|thelka bhandha thelka,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,450812
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Girola,Girola,Beldih (Belbhatha),Beldih (Belbhatha),raypur|abhnpur|girola|beldih belbhatha,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,450943
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Nayakbandha,Nayakbandha,Nayakbandha,Nayakbandha,raypur|abhnpur|nayakbandha|nayakbandha,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,450958
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Gotiyardih,Gotiyardih,Gotiyardih,Gotiyardih,raypur|abhnpur|gotiyardih|gotiyardih,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,451384
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Amner,Amner,Amner,Amner,raypur|abhnpur|amner|amner,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,451521
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Sarkhi,Sarkhi,Sarakhi (Sarkhi),Sarakhi (Sarkhi),raypur|abhnpur|sarkhi|sarakhi sarkhi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,451666
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Salouni,Salouni,Salauni (Saloni),Salauni (Saloni),raypur|abhnpur|salouni|salauni saloni,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,452360
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Biroda,Biroda,Biroda,Biroda,raypur|abhnpur|biroda|biroda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,452499
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Baktara,Baktara,Baktara-2 (Baktara),Baktara-2 (Baktara),raypur|abhnpur|baktara|baktara-2 baktara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,452868
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Khilora,Khilora,Khilora,Khilora,raypur|abhnpur|khilora|khilora,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,453067
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Seoni,Seoni,Seoni-2 (Seoni),Seoni-2 (Seoni),raypur|abhnpur|seoni|seoni-2 seoni,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,453210
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Bendri,Bendri,Bendri-2 (Bendri),Bendri-2 (Bendri),raypur|abhnpur|bendri|bendri-2 bendri,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,453410
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Dhusera,Dhusera,Dhusera,Dhusera,raypur|abhnpur|dhusera|dhusera,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,453440
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Bendri,Bendri,Parsatti-2 (Parsatti),Parsatti-2 (Parsatti),raypur|abhnpur|bendri|parsatti-2 parsatti,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,453614
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Nimora,Nimora,Nimora-2 (Nimora),Nimora-2 (Nimora),raypur|abhnpur|nimora|nimora-2 nimora,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,453616
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Tuta,Tuta,Tuta,Tuta,raypur|abhnpur|tuta|tuta,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,453746
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Uparwara,Uparwara,Uparwara,Uparwara,raypur|abhnpur|uparwara|uparwara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,453784
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Singarbhatha,Singarbhatha,Singar Bhatha,Singar Bhatha,raypur|abhnpur|singarbhatha|singar bhatha,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,454009
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Kendri,Kendri,Kendri,Kendri,raypur|abhnpur|kendri|kendri,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,454063
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Jhanki,Jhanki,Jhanki,Jhanki,raypur|abhnpur|jhanki|jhanki,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,454193
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Bhelwadih,Bhelwadih,Mudpar Alias Bhewadih,Mudpar Alias Bhewadih,raypur|abhnpur|bhelwadih|mudpar alias bhewadih,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,454337
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Khanduwa,Khanduwa,Khanduwa,Khanduwa,raypur|abhnpur|khanduwa|khanduwa,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,454584
रायपुर,रायपुर,रायपुर,raypur,raypur,अभनपुर,अभनपुर,अभनपुर,abhnpur,abhnpur,Pacheda,Pacheda,Pacheda-2 (Pacheda),Pacheda-2 (Pacheda),raypur|abhnpur|pacheda|pacheda-2 pacheda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,454816
